_id,url,__v,area,baths,beds,cars,description,externalFeatures,generalFeatures,internalFeatures,price
5f5d1f9e1e441dbaa36e45bf,https://www.buyrentkenya.com/listings/4-bed-house-for-sale-runda-drive-runda-rlp0394,0,2025.0,4.0,4.0,0.0,"
Beautiful four bedroom all ensuite centrally placed in Runda.FeaturesAdequate waterSpacious housePerimeter Security Fence...Visitor BathroomAll bedrooms have in-build wardrobesAmple parkingThe local and supportive police force is situated at the nearby.Has a lush garden, in a secure area near schools, churches, mosques.The house is ready for occupation...It enjoys close proximity to the following.Shopping malls.Modern shopping malls with supermarkets,restaurants, clothing stores and recreational areasFeaturesAdequate waterSpacious housePerimeter Security Fence...Visitor BathroomAll bedrooms have in-build wardrobesAmple parkingThe local and supportive police force is situated at the nearby.Has a lush garden, in a secure area near schools, churches, mosques.The house is ready for occupation...It enjoys close proximity to the following.Shopping malls.Modern shopping malls with supermarkets,restaurants, clothing stores and recreational areas .FeaturesAdequate waterSpacious housePerimeter Security Fence...Visitor BathroomAll bedrooms have in-build wardrobesAmple parkingThe local and supportive police force is situated at the nearby.Has a lush garden, in a secure area near schools, churches, mosques.The house is ready for occupation...It enjoys close proximity to the following.Shopping malls.Modern shopping malls with supermarkets,restaurants, clothing stores and recreational areas .FeaturesAdequate waterSpacious housePerimeter Security Fence...Visitor BathroomAll bedrooms have in-build wardrobesAmple parkingThe local and supportive police force is situated at the nearby.Has a lush garden, in a secure area near schools, churches, mosques.The house is ready for occupation...It enjoys close proximity to the following.Shopping malls.Modern shopping malls with supermarkets,restaurants, clothing stores and recreational areas.FeaturesAdequate waterSpacious housePerimeter Security Fence...Visitor BathroomAll bedrooms have in-build wardrobesAmple parkingThe local and supportive police force is situated at the nearby.Has a lush garden, in a secure area near schools, churches, mosques.The house is ready for occupation...It enjoys close proximity to the following.Shopping malls.Modern shopping malls with supermarkets,restaurants, clothing stores and recreational areas .FeaturesAdequate waterSpacious housePerimeter Security Fence...Visitor BathroomAll bedrooms have in-build wardrobesAmple parkingThe local and supportive police force is situated at the nearby.Has a lush garden, in a secure area near schools, churches, mosques.The house is ready for occupation...It enjoys close proximity to the following.Shopping malls.Modern shopping malls with supermarkets,restaurants, clothing stores and recreational areas .FeaturesAdequate waterSpacious housePerimeter Security Fence...Visitor BathroomAll bedrooms have in-build wardrobesAmple parkingThe local and supportive police force is situated at the nearby.Has a lush garden, in a secure area near schools, churches, mosques.The house is ready for occupation...It enjoys close proximity to the following.Shopping malls.Modern shopping malls with supermarkets,restaurants, clothing stores and recreational areas .FeaturesAdequate waterSpacious housePerimeter Security Fence...Visitor BathroomAll bedrooms have in-build wardrobesAmple parkingThe local and supportive police force is situated at the nearby.Has a lush garden, in a secure area near schools, churches, mosques.The house is ready for occupation...It enjoys close proximity to the following.Shopping malls.Modern shopping malls with supermarkets,restaurants, clothing stores and recreational areas .FeaturesAdequate waterSpacious housePerimeter Security Fence...Visitor BathroomAll bedrooms have in-build wardrobesAmple parkingThe local and supportive police force is situated at the nearby.Has a lush garden, in a secure area near schools, churches, mosques.The house is ready for occupation...It enjoys close proximity to the following.Shopping malls.Modern shopping malls with supermarkets,restaurants, clothing stores and recreational areas .FeaturesAdequate waterSpacious housePerimeter Security Fence...Visitor BathroomAll bedrooms have in-build wardrobesAmple parkingThe local and supportive police force is situated at the nearby.Has a lush garden, in a secure area near schools, churches, mosques.The house is ready for occupation...It enjoys close proximity to the following.Shopping malls.Modern shopping malls with supermarkets,restaurants, clothing stores and recreational areas.FeaturesAdequate waterSpacious housePerimeter Security Fence...Visitor BathroomAll bedrooms have in-build wardrobesAmple parkingThe local and supportive police force is situated at the nearby.Has a lush garden, in a secure area near schools, churches, mosques.The house is ready for occupation...It enjoys close proximity to the following.Shopping malls.Modern shopping malls with supermarkets,restaurants, clothing stores and recreational areas.FeaturesAdequate waterSpacious housePerimeter Security Fence...Visitor BathroomAll bedrooms have in-build wardrobesAmple parkingThe local and supportive police force is situated at the nearby.Has a lush garden, in a secure area near schools, churches, mosques.The house is ready for occupation...It enjoys close proximity to the following.Shopping malls.Modern shopping malls with supermarkets,restaurants, clothing stores and recreational areas.
","[' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']","[' Bore Hole ', ' Electric Fence ', ' Fence ', ' Garden ']",[],75000000.0
5f5d1f9f1e441dbaa36e4649,https://www.buyrentkenya.com/listings/4-bed-house-for-sale-runda-lif0113,0,2023.0,4.0,4.0,0.0,"
Do you know what is living?Of course in this execellent modern home characterized by superior fixtures and finishing with in tranquil of Runda area. It comes with 4 No. bedrooms all ensuite on a 1/2 acre plot.SECURITY:Its close proximity to the American Embassy,UN,Canadian Embassy,Angolan Embassy etc.. Its a stone throw to Runda police station and patrolling is offered by the handlers throughout.SCHOOLS:Its near Potter house school,German school,ISK and French school.SOCIAL AMENITIES:Its 2 minutes drive to the Village Market,Two Rivers Rivers Mall ,Riviera Mall and 5minutes drive to Muthaiga Mini Market.HOSPITALS:Walking distance to Nairobi hospital,5 minutes drive to Getrudes hospital and Agakhan hospitalSALIENT FEATURES:-Entrance/ lobby-Lounge with functional fire place,big glass windows and sliding door opening to the lawn-Separate dining area turning to a heart of home-2 generous fitted kitchen with granite tops, cabinetry,extractor and shelved pantry-Family room unites members together after a long day hustle-Common cloak room-Guest ensuite bedroom with ample wardrobes,cubicle shower,sink basin and dressing mirrorFIRST FLOOR LEVEL:-2nd and 3rd ensuite bedrooms with ample wardrobes, cubicle shower,sink basin and a dressing mirror-Exclusive master bedroom with ample walk in closets,jacuzzi,cubicle shower,double sink basin and a dressing mirror-Entire house comes with sound proof windowsEXTERNAL FEATURES:-Beautiful manicured lawn with a covered jacuzzi for relaxing-Staff quarters for 4 with private utilities-Massive generator in case of power failure-Dhobi area with washing machine and drier connections-Ample cabro paved parking-Secured by a perimeter wall and working electric fencing all round-Guard houseMaximum comfort,ambiance and serenity defines it all.This is where living is a total lifestyle!!SERIOUS OFFERS INVITED!
","[' Balcony ', ' Electric Fence ', ' Fence ', ' Garden ']","[' Backup Generator ', ' Fibre Internet ', ' Pets Allowed ']","[' Alarm ', ' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']",130000000.0
5f5d1fa01e441dbaa36e46c6,https://www.buyrentkenya.com/listings/5-bed-townhouse-for-sale-runda-wrl1172,0,2000.0,5.0,5.0,0.0,"
Wealthlink presents a state of the art 5 bedroom Townhouse in Mimosa, Runda.In a gated community, elegant and charming with very fine finishes.The ground floor has a sunken lounge with a fireplace opening to a garden, spacious dining room, spacious modern kitchen fitted with a hoot and a cooker, spacious pantry, guest room ensuite, visitors cloakroom and a dhobi area.The first floor has a family room with a fireplace and a balcony, an office/Library, 4 bedrooms all ensuite including the spacious master ensuite with walk-in closets, a bathtub, shower cubicles and beautifully tiled floors.Outdoors has a servant quarter for two, a large mature garden, ample parking space for 4 cars, perimeter wall with electric fence, a clubhouse with a gym, swimming pool, a borehole as water backup and 24 hrs security in a serene, leafy and well-maintained neighbourhood.Contact us for more information and viewing arrangements.
",[],[],[],90000000.0
5f5d1fa51e441dbaa36e4a23,https://www.buyrentkenya.com/listings/6-bed-house-for-sale-runda-bsa0094,0,0.0,8.0,6.0,0.0,"
This is a 6 bedroom all en-suite modern stand alone house in Runda Estate Very modern and executive. High end finishing. 1k sq meters eco- friendly ambassadorial house siting on 0.58 acres.Beautiful and mature tiered lawns at the front and at the back yards.Kitchen garden available.Has a 32 KVA stand by generator.Outside pool bar that overlooks the heated pool and front yard lawn.Spectacular frontal views.Basketball court and darts playing board at the front yard.Large and spacious all en suite rooms.Open plan kitchen overlooking dinning room and sunken lounge.Ground floor has 2 multiple purpose rooms that can either be used for theater/gym/private officer/bar/library/study purposes,Ground floor also has one en suite guest room.  First floor has;the family room with one sundeck that overlooks the front lawn, an all en suite guest wing with a kitchenette and 3 other all en suite bedrooms with one having a Jacuzzi an extra-can serve as a secondary master bedroom.The entire 2nd floor has an expansive primary master bedroom with a separate lounge/TV/gym area(also has a Jacuzzi and bidet).Also has a detached SQ for 2 with its own separate lounge and a kitchen.There is provision for CCTV.Uninterrupted water supply is through a private borehole that is treated through a filtration system and also through the Estate associations supply.Also has a bio-digester, a 60k liter underground concrete storage tank.Very high security perimeter wall and electric fence.
","[' Balcony ', ' Bore Hole ', ' Electric Fence ', ' Fence ', ' Garden ']","[' Backup Generator ', ' CCTV ', ' Fibre Internet ', ' Pets Allowed ']","[' Aircon ', ' Alarm ', ' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']",170000000.0
5f5d1fa61e441dbaa36e4ac6,https://www.buyrentkenya.com/listings/5-bed-house-for-sale-mimosa-runda-gfc0276,0,0.0,5.0,5.0,0.0,"
Situated in the affluent and the most sought-after address of Runda Mimosa suburb and in close proximity to the Village Market, Two Rivers, UN Office and top-notch schools like German Schools and Braeburn Schools stands this double storey house.It is well built with authentic and cozy materials interiorly and exteriorly complete with hardwood mahogany flooring throughout the house save for wet areas that have been done with authentic expensive ceramic and marble tiles.It is designed to attract maximum natural light throughout the house by virtue of wide windows.It is endowed with the following characteristics:--Entrance hall, opening to bright entertainment sized lounge further opening to back terrace and backyard.-Elevated spacious dining room adjoining to American type kitchen which is very spacious well done with the latest granite worktops.-Family room.-En-suite guest bedroom with shower cubicle and bathtub.Upstairs encompasses:--Safe haven.-Second living room with a large terrace overlooking the mature garden and with fireplace.-The master bedroom is king-size with walk-in closets, en-suite with jacuzzi and shower cubicle and also with attached balcony.-Study.-The other 3 bedrooms are en-suite with shower cubicle and bath tub and with walk-in closets and attached balconies.-Two staff rooms and two lockable garages. -Surrounded by a perimeter wall enhanced with an electric fence.-UN Security compliant.-Sit's on half acre mature garden.The owner of the property has a clean title, issues free.
","[' Balcony ', ' Electric Fence ', ' Fence ', ' Garden ']",[' Scenic View '],"[' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']",70000000.0
5f5d1fa71e441dbaa36e4b56,https://www.buyrentkenya.com/listings/5-bed-townhouse-for-sale-runda-que0140,0,2024.0,5.0,5.0,0.0,"
5 BEDROOM MANSION FOR SALE AT RUNDA ESTATE:-Selling a Stunning 5 Bedroom Mansion at the Heart of Runda Estate.Features Includes:--Built on 1/2 Acre with a Mature Trees and a Well Manicured Garden.-All the 5 Bedrooms are Ensuite.-Excellent Finishings.-Backup Generator.-DSQ for 3 Domestic Workers.-Gate House.Ground Floor Includes:-- Spacious Lounge with a Modern Fireplace.-Separate TV Room.-Dining Area.-Breakfast Area.-Two Separate Kitchen fitted with Cookers.-Dbobi Area.-Guest Washroom.-Guest Bedroom Ensuite.First Floor Includes:--2 Master Bedrooms Ensuite with Walk In.-2 Bedrooms Ensuite.-A Family Room.Other Special Features Includes:--A/C on the Rooms.-Entertainment Area with a projector.Asking Price is Kshs. 130 Million.Talk to us Today for More Information and Viewing Appointments.
",[],[],[],130000000.0
5f5d1fa81e441dbaa36e4be1,https://www.buyrentkenya.com/listings/4-bed-townhouse-for-sale-edenville-kiambu-road-runda-bys0913,0,0.0,0.0,4.0,0.0,"
Edenville is a plush, gated community development situated in the midst of coffee plantations and offers a beautiful, leafy outlook for its residents. After the success of the first phase which consisted of 345 villas, the second phase comprising of 404 maisonettes was launched and has now been completed.Edenville homes offer 3, 4 and 5 bedroom accommodation for sale on individual plots, with sizeable gardens that are perfect for both young executives and families. Effective planning and the use of space are key components that have been factored into the design of these homes. The development has a secure water and power supply, including onsite solar power heating and boreholes.Edenville Two once again has appeal for both investors and home buyers. At highly competitive pricing in an area with strong growth potential, the homes at Edenville have witnessed significant capital appreciation, both during construction and post-completion.3 Bedroom + Dsq – KES 18.45m4 Bedroom + Dsq – KES 19.95m5 Bedroom + Dsq – KES 24.95m
","[' Bore Hole ', ' Electric Fence ', ' Fence ', ' Garden ']","[' CCTV ', ' Pets Allowed ', ' Scenic View ']","[' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']",19950000.0
5f5d1fa91e441dbaa36e4c5f,https://www.buyrentkenya.com/listings/5-bed-house-for-sale-runda-lif0092,0,2023.0,5.0,5.0,2.0,"
WonderfulThis is an amazing home with execellent finishes within the tranquil of runda area.The unique layout and design offers 5 No. bedrooms all ensuite complimented by good lighting in the entire house.The entrance welcomes you to the lounge with big glass windows extending to the dining area turning to a heart of home.Generous kitchen comes with granite topping,ample cabinetry,shelved pantry,tiled floor to make cooking activities easier and faster.Guest ensuite bedroom makes is very convenient for guests with ample wardrobes and cubicle shower.Wide Wooden ventilated staircase ushers you to the 4 No. bedrooms with ample wardrobes,cubicle shower,dressing mirror and sink basinWarm family room unite family members after a long day hustle.The master ensuite bedroom offers maximum comfort and good aeration through high roofing, ample walk in closets,jacuzzi,cubicle shower,sink basin and dressing mirror.Study room makes it convenient working at home away from from hustle and bustle of Nairobi.A well manicured lawn with flower beds and tall trees offers ultimate privacy and security which also turns to a santuary of birds in the morning with their sweet melodies.This is an exemptional home with real comfort,ambiance and total luxury.OFFERS INVITED!!
","[' Balcony ', ' Electric Fence ', ' Fence ', ' Garden ']","[' Backup Generator ', ' Fibre Internet ', ' Pets Allowed ', ' Scenic View ']","[' Alarm ', ' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']",150000000.0
5f5d1faa1e441dbaa36e4ce4,https://www.buyrentkenya.com/listings/5-bed-house-for-sale-runda-lif0091,0,2023.0,5.0,5.0,2.0,"
What!!Yet a well polished double storey with execellent finishes within the tranquil of runda area.The unique layout and design offers 5 No. bedrooms all ensuite complimented by good lighting in the entire house.The entrance welcomes you to the lounge with big glass windows extending to the dining area turning to a heart of home.Generous kitchen comes with granite topping,ample cabinetry,tiled floor to make  cooking activities easier and faster.Guest ensuite bedroom makes is very convenient for guests with ample wardrobes and cubicle shower.Wide Wooden ventilated staircase ushers you to the 4 No. bedrooms with ample wardrobes,cubicle shower,dressing mirror and sink basinWarm family room unite family members after a long day hustle.The master ensuite bedroom offers maximum comfort and good aeration through high roofing, ample walk in closets,jacuzzi,cubicle shower,sink basin and dressing mirror.Study room makes it convenient working at home away from from hustle and bustle of Nairobi.A well manicured lawn with flower beds and tall trees offers ultimate privacy and security which also turns to a santuary of birds in the morning with their sweet melodies.This is a real home and not a house where style meets lifestyle.OFFERS INVITED!!
","[' Balcony ', ' Electric Fence ', ' Fence ', ' Garden ']","[' Fibre Internet ', ' Pets Allowed ', ' Scenic View ']","[' Alarm ', ' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']",90000000.0
5f5d1fab1e441dbaa36e4d6b,https://www.buyrentkenya.com/listings/3-bed-townhouse-for-sale-runda-erp0066,0,0.0,4.0,3.0,0.0,"
* Luxurious 3bedroom premium villas with family room.*all ensuite room with a DSQ.*2,604 sq.ft*approx 1/8th acre plot.*backyard Garden*clubhouse&amp;Gym*Games room*heated s/pool*tennis court*terraced picnic area*children playground*ICT facilities.**pressurised water system.*18m tarmacked boulevard*sewage treatment plant*water treatment plant*door phone with intercom*24 hr guards3 bedroom plus a DSQ. kshs.36m.
",[],[],[],36000000.0
5f5d1fac1e441dbaa36e4df9,https://www.buyrentkenya.com/listings/5-bed-townhouse-for-sale-runda-jre0117,0,2024.0,5.0,5.0,0.0,"
If you're looking for an elegant home in half acre in a gated community with proximity to the UN and the Village market then look no further.With a touch of finesse and well detailed finishes this home boasts of:-spacious well lit rooms-sunken lounge area with fireplace-dining area-entertainment area-cloak room-well fitted kitchen-pantry-laundry area-hallway-all bedrooms ensuite with shower cubicle and with ample wardrobe space-master bedroom ensuite with walk in closet.Has jacuzzi and shower cubicle-wooden flooring-CCTV-staff quarters for two-well manicured garden-perimeter wall with electric fence-guard house-24hr security with back up alarm-borehole-back up generatorRent:ksh show me Sale:Ksh170MCall: show me
",[],[],[],170000000.0
5f5d1fad1e441dbaa36e4e75,https://www.buyrentkenya.com/listings/5-bed-house-for-sale-runda-rpl0174,0,0.0,6.0,5.0,0.0,"
Enjoy absolute privacy and horizons within your reach in this well-kept 5 bedroom home set within the serene Runda estate in close proximity to Village Market and the UN.The house features exquisite finishing, an open plan kitchen and spacious all en suite rooms.Main Featureslaundry room fully fittedFamily room with electric fire placelarge living room great finishingClosed verandahsecond family room upstairsSmall officeMaster bedroom with walking closeMain doors accessible with cardsBlue tooth speakers in the whole house60MW generator automatic
",[],[],[],160000000.0
5f5d1fae1e441dbaa36e4efc,https://www.buyrentkenya.com/listings/7-bed-house-for-sale-runda-lra0018,0,2024.0,6.0,7.0,10.0,"
Imagine coming home to this amazing architecture. Its a seven bedroom all ensuite located at the center of Runda. With another 2 bedroom guest wing and a swimming pool
",[],[],[],170000000.0
5f5d1faf1e441dbaa36e5006,https://www.buyrentkenya.com/listings/5-bed-house-for-sale-runda-vil0061,0,0.0,0.0,5.0,0.0,"
This luxurious home is in a gated community in the heart of Runda.It's a five bedroom all ensuite with high finishing. It have two living rooms, two servant quarters and CCTV. Have a breathtaking mature garden.
",[],[],[],180000000.0
5f5d1fb01e441dbaa36e5090,https://www.buyrentkenya.com/listings/5-bed-townhouse-for-sale-runda-fvp0137,0,2000.0,0.0,5.0,0.0,"
Selling this beautiful 5brd all ensuite house at Runda.tge house has a pool,and backup generator.it on half acre plot in a very secure part of Runda and proximity to Unep.
",[],[],[],85000000.0
5f5d1fb11e441dbaa36e5128,https://www.buyrentkenya.com/listings/6-bed-house-for-sale-runda-wrl1049,0,2000.0,6.0,6.0,0.0,"
Wealthlink presents a very executive modern 6 bedroom house with refined finishes for sale in the heart of Runda.The house is still under construction but will be ready soon, sitting on a rectangular half an acre plot.Ground level:o	Spacious lounge cum diningo	Spacious modern kitcheno	Large pantryo	Ensuite guest roomo	One ensuite bedroomo	Family room/Office/Libraryo	Basement/ Underground roomFirst Level:o	Family roomo	Ensuite 3 bedroomo	Master ensuite very spacious with modern fittingso	All rooms very airy with natural lightingOther amenities:o	Balconieso	Servant quarters for twoo	Spacious laundry areao	Perimeter wall with electric fenceo	Swimming pool with changing roomso	Ample parking spaceo	Driveway with cabro pavementso	Well-manicured front gardeno	Sufficient water supply and backup storageContact us for more information and viewing arrangements.
",[],[],[],200000000.0
5f5d1fb21e441dbaa36e51aa,https://www.buyrentkenya.com/listings/4-bed-townhouse-for-sale-runda-tic0173,0,0.0,5.0,4.0,2.0,"
Situated adjacent to Paradise lost in Runda, the most serene locality on Kiambu road, the surroundings complete with greenery have been designed to provide you with blissful living. It is living close to nature at its best, private and tranquil environment, suitable for nature lovers with a liking for calm spaces . Within the development are amenities such as; a man-made lake, a commercial centre, a nursery school, a club house, a playground, and a swimming pool.The four bedrooms that come with the house are all ensuite with large windows strategically placed to allow adequate natural lighting. Each house sits on a 1/8 acre plinth and there are a total of 113 units. 42 are already occupied. In addition, the villas exist in a tastefully manicured environment, alongside the pleasant natural landscapes of Kiambu county.Accommodation includes;Living room with a stylish fireplaceDining areaModern kitchen with adequate storage cabinetsSpacious fitted wardrobesLarge French windowsFour bedrooms all ensuiteMaster en-suite with modern bath tubStylish ensuite domestic quarters Salient features include;Shopping centerCommercial centreClubhouseRecreational centerNursery SchoolMan-made lakeSwimming poolCabro paved parkingCCTV camerasPlayground
","[' Balcony ', ' Bore Hole ', ' Electric Fence ', ' Fence ', ' Garden ']","[' Backup Generator ', ' CCTV ', ' Scenic View ']","[' Alarm ', ' Built in Cupboards ', ' Ensuite ', ' Kitchen ']",37000000.0
5f5d1fb31e441dbaa36e521d,https://www.buyrentkenya.com/listings/5-bed-house-for-sale-off-runda-drive-runda-wst0042,0,2023.0,6.0,5.0,0.0,"
Beautiful family home on Half Acre For Sale in Runda Faith DriveImmersed in a beautiful mature garden is this charming family home. It enjoys a serene environment and comprises a timelessly elegant 5-bedroom main house (modernized to include contemporary infrastructure/amenities and staff accommodation for 2 Entry from the main gate is a beautiful driveway with mature trees and well-manicured garden. The main house is single storey and boasts ample living and entertaining space. Entry into the house is into a charming foyer. The foyer gives way to a dining room and a bright sunken lounge with a large fireplace. The lounge opens onto a covered verandah with a fireplace which overlooks the garden and offers magnificent views of the mature garden. Accommodation includes a kitchen with an island and a pantry (with a laundry area). The kitchen boasts ample storage space, workspace, Fully Fitted with An Oven, Dish Washer, Microwave and power outlets. The Kitchen extends to the Laundry area with a Pantry and more
",[],[],[],178000000.0
5f5d1fb41e441dbaa36e5352,https://www.buyrentkenya.com/listings/5-bed-house-for-sale-runda-drive-runda-wst0038,0,2023.0,6.0,5.0,0.0,"
Located in a secure and tranquil location, this house is newly built to meticulous standards and designed to cater to the needs of a modern family.This is a modern house built on Half an acre set in a secure well-appointed neighborhood. It boasts ample living space, contemporary finishing, fittings and large windows which allow natural light to flood the house. The ground floor consists of a living room with a fireplace, a dining room, a spacious kitchen with an island and a pantry. This floor also has guest bedroom and a visitor's cloakroom. The first floor includes 4 ensuite bedrooms, a family room and an attic that can be utilized as a gym or office. Amenities include, Swimming Pool, staff quarters for 1, double lockable garage and Well manicured Gardens, Spacious rooms and much more…More about the LocationLocated off Runda Drive, a number of facilities are within easy reach including the Village Market, Two Rivers Mall, Potter-house School, several Hospitals within reach and Top Notch security.Call us for this amazing development, a place you can call a Home
",[],[],[],225000000.0
5f5d1fb51e441dbaa36e53c0,https://www.buyrentkenya.com/listings/4-bed-townhouse-for-sale-runda-reg0009,0,0.0,5.0,4.0,0.0,"
Located in Kiambu, a few minutes away from Paradise Lost, Wadi Degla and Brook house- Runda and in a secure, private and tranquil environment, suitable for nature lovers with a liking for calm spaces. Within the development are amenities such as; a man-made lake, a commercial centre, a nursery school, a club house, a playground, gym and a swimming pool.The four bedrooms that come with the house are all ensuite with large windows strategically placed to allow adequate natural lighting and with a one bedroom domestic quarter .Each house sits on a 1/8 acre plinth and there are a total of 113 well spaced out units within the compound The villas exist in a tastefully manicured environment, alongside the pleasant natural landscapes of Kiambu county.Accommodation includes-Living room with a stylish fireplace-Dining area-Modern kitchen with adequate storage cabinets-Spacious fitted wardrobes-Large French windows-Four bedrooms all ensuiteMaster en-suite with modern bath tub-Stylish ensuite domestic quarters~Salient features include;*Clubhouse*Recreational center*Nursery School*Man-made lake*Swimming pool* Gym
",[],[],[],34000000.0
5f5d1fb61e441dbaa36e544e,https://www.buyrentkenya.com/listings/5-bed-house-for-sale-runda-cil0059,0,0.0,0.0,5.0,0.0,"
Stand-lone house, sitting on half an acre land.
",[],[],[],100000000.0
5f5d1fb71e441dbaa36e54eb,https://www.buyrentkenya.com/listings/4-bed-townhouse-for-sale-runda-pnd0000,0,0.0,4.0,4.0,0.0,"
This spectacular 4 bedroom home is set on a 4 acre gated community with 8 houses altogether and is designed to take full advantage of the property's breathtaking views and open concept.One cannot help but to be in absolute awe of this home's truly inspirational beauty, having a homely warmth within a contemporary design. Crisp clean lines, the harmonious combination of materials, textures and colors all create a perfectly balanced image of luxury and sophistication. The 2-level open plan home is a true entertainer's dream with hardwood doors, floors and ceilings upstairs. The impressive features include an expansive leveled garden with beautiful open patio with a fireplace for your ""Nyama Choma"" evenings.This home boasts a beautiful ultra-modern open plan gourmet kitchen and a substantial laundry and scullery leading onto a courtyard plus staff accommodation. The beautiful spiral staircase leads one to the first floor which shows off the truly magnificent wooden ceilings throughout the first floor levels from the master bedroom suite which boasts of a walk in dressing room and en-suite bathroom. The other 3 bedrooms are all en-suite, have solid wood flooring and are equally spacious.Amenities include a borehole, a generator and a solar water heater.If ever there was a 'Must See' - This is it! 
",[' Garden '],[' Scenic View '],"[' Built in Cupboards ', ' Ensuite ', ' Kitchen ']",85000000.0
5f5d1fb81e441dbaa36e556d,https://www.buyrentkenya.com/listings/6-bed-townhouse-for-sale-runda-s50724,0,0.0,7.0,6.0,0.0,"
RUNDA TOWN HOUSE FOR SALE - KSH75M - 6 executive bedrooms allensuite on three levels - Open plan kitchen with granitetops - Spacious living room andseparate dining area - Ensuite Dsq- Guard house - Family living room on secondlevel - Study room - Glass covered patio - Visitors cloak room- Electric perimeter fence andcctv cameras - Water and Electricity connected- Borehole - Cabro paved driveway - Mature fruit trees - Garage for two vehicles - Well manicured lawns
","[' Balcony ', ' Bore Hole ', ' Electric Fence ', ' Fence ', ' Garden ']","[' CCTV ', ' Electricity Included ', ' Pets Allowed ', ' Scenic View ', ' Water Included ']","[' Alarm ', ' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']",75000000.0
5f5d1fbf1e441dbaa36e5932,https://www.buyrentkenya.com/listings/4-bed-house-for-sale-runda-phe0502,0,0.0,0.0,4.0,0.0,"
Spacious with all bedrooms en suite.Ready for Sale10min drive from CBD
",[],[],[],90000000.0
5f5d1fc01e441dbaa36e59a9,https://www.buyrentkenya.com/listings/4-bed-furnished-serviced-townhouse-for-sale-kiambu-road-runda-azz0007,0,0.0,4.0,4.0,2.0,"
Property situated adjacent to Paradise lost in Runda, the most serene locality on­ Kiambu road, the surroundings complete with greenery have been designed to provide you with blissful living. It is living close to nature at its best.Highlights: Total of 113 units All 4 bedrooms Recreation Centre Nursery School Commercial Centre Salient Features Shopping center Recreational center School Man-made lake Swimming pool Cabro paved parking
","[' Balcony ', ' Bore Hole ', ' Electric Fence ', ' Fence ', ' Garden ']","[' CCTV ', ' Electricity Included ', ' Fibre Internet ', ' Pets Allowed ', ' Scenic View ', ' Water Included ']","[' Alarm ', ' Built in Cupboards ', ' Ensuite ', ' Kitchen ']",37000000.0
5f5d1fc11e441dbaa36e5a3e,https://www.buyrentkenya.com/listings/5-bed-townhouse-for-sale-runda-stp0244,0,0.0,0.0,5.0,0.0,"
Contemporary and stunning 5 bedroom, 4 en suite townhouse located in the secure and serene estate of Runda Park, along Mimosa Road, Runda.The property is in a gated community comprising of 39 houses, each on ½ acre parcel of land and offers the privacy needed. The house is spacious and modern with high end finishes and fixtures . There are two lounges that provide maximum space with a fireplace and a sunken family room. The kitchen is spacious and fitted in with cabinets and granite table tops. The master is en suite with walk in wardrobe, dressing room and luxury bathroom.The terrace opens to the backyard that leads to the well landscaped garden. Other attracting features include a detached Sq (Fully furnished), Grill doors and windows, Hardwood floors, Fenced backyard, Huge back and front yard, Alarm back up, UN DSS MOSS compliant, Panic buttons, UPS Electricity back up, Underground water storage and water pump, Common swimming pool area and a four car parking space
","[' Balcony ', ' Electric Fence ', ' Fence ', ' Garden ']","[' Pets Allowed ', ' Wheel Chair Friendly ']","[' Alarm ', ' Built in Cupboards ', ' Ensuite ', ' Kitchen ', ' Walk In Closet ']",90000000.0
